public	notification_outbox_claim	p_owner text, p_limit integer, p_lease_seconds integer	f95662d5ae7ed7300663c73ebceee0d5
public	notification_outbox_mark_failed	p_id uuid, p_error text, p_backoff_seconds integer	6bed9a90c20fddce1ea345181ef0db44
public	notification_outbox_mark_sent	p_id uuid	37a19a223c8175b5d55191b519878bbd
public	notification_outbox_reclaim_expired		efeef66419271da46e3610ac208e99ec
public	notification_unread_count_self		39a5dd73b6a58bb73bdf97f9d1e7b136
public	notifications_read_state_sync		6f006dde819d1cc54311e0c2197432d8
public	pay_due_payouts_for_run	p_run_date date, p_idempotency_key text, p_dry_run boolean	e85870d8e25a4121950f49d8bc5954d6
public	payout_reconciliation_report	p_run_date date	0c46797a0b1fc202ff3cf65b726ac172
public	payout_run_items_block_mutation		944c4b0136ae39446078f9d3a2c02232
public	process_subscription_renewal	p_subscription_id uuid, p_period_end timestamp with time zone, p_amount_cents bigint, p_idempotency_key text, p_processed_at timestamp with time zone	841f1f1ea52846d4215a247e4cb56b81
public	qa_answer_notification_after		c12b866c9c91ee76c0e4a220547eed2a
public	qa_direct_answered_after		229cfd8932f6900422fa8552cccf68c0
public	qa_direct_write_guard		2eaad68a2c0487cbfbb3ccf3be9c8e86
public	qm_answer_notification_after		034d8316cff68d6109c989d9c4586e95
public	qm_direct_answered_after		229cfd8932f6900422fa8552cccf68c0
public	qm_direct_write_guard		c6cd7b3ecb67895d83ef4d1b057c11e0
public	qna_append_message	p_thread_id uuid, p_body text	ddcf34af457558f86e4423f66a3855d1
public	qna_apply_answered_transition	p_thread_id uuid	d3ba79dbdf798a185252700ed76d5869
public	qna_confirm_thread	p_thread_id uuid	e134ab8d456ecc614605f64a916443a4
public	qna_create_free_question_thread	p_room_id uuid, p_title text, p_subject text, p_topic text, p_first_message_body text	c0205ad18e12e72726113b48dddfe487
public	qna_create_question_thread	p_room_id uuid, p_title text, p_subject text, p_topic text, p_first_message_body text	58fb3f95caf5067d961445122f443f38
public	qna_emit_answer_notification	p_thread_id uuid, p_message_id uuid, p_attachment_id uuid	5b1e1087b1d7564c84aa43281d71e2d4
public	qna_flag_wrong_answer	p_thread_id uuid, p_is_wrong boolean	794996a312a7cf2ef3f0471abc2e20ea
public	qna_is_direct_untrusted_writer		2a253b0ed3c413cdbd65f92792f12437
public	qna_register_attachment	p_thread_id uuid, p_storage_path text, p_file_name text, p_mime_type text, p_message_id uuid	5dcf55b6805f1019147159e99d7394d8
public	qna_subscription_has_live_refund	p_subscription_id uuid	44c8f0acd94c3da4101f841ee6244e17
public	qna_users_blocked	p_a uuid, p_b uuid	62769164029a4c19193d18729c1271b8
public	qra_path_upload_eligible	p_name text	3c49095957536672cf98a3a8794f7a8b
public	qra_room_uuid_from_path	p_name text	b25e3139be6fbb37e74e1987ffd4f0d5
public	qra_thread_writable_for_path	p_name text	4b0f92b44a6484b22d5ddd51fa454765
public	qra_uploader_allowed_for_path	p_name text	1ae1d30799e94ecd827940ada99a49db
public	qt_direct_consume_free_usage		2c8a5d770bea4db695f405243b85101f
public	qt_direct_write_guard		d07f50e0adaf4c6c00d35113e2c780a3
public	record_cash_topup	p_user_id uuid, p_amount_cents bigint, p_idempotency_key text	5c59faf43bf0b63f3f977a191a3cd3ec
public	record_custom_order_dispute_split	p_order_id uuid, p_mentor_gross_won integer, p_student_refund_won integer, p_admin_id uuid	de213ef3ee39bbda26e114e852dd8f38
public	record_custom_order_escrow_hold	p_student_id uuid, p_order_id uuid, p_amount_cents bigint	c02057ce187c873978c7238dea0d830c
public	record_custom_order_escrow_payout	p_order_id uuid	42674e6fff89af4dc88da0d805412c1a
public	record_custom_order_escrow_refund	p_order_id uuid	bef0788bad838aa5a3f01f5300a2b158
public	record_domain_notification	p_recipient_user_id uuid, p_event_key text, p_dedup_key text, p_event_type text, p_title text, p_body text, p_link text, p_metadata jsonb, p_payload jsonb	9014d31b34932bf118967bc905cc8ae8
public	record_subscription_cash_debit	p_user_id uuid, p_subscription_id uuid, p_payment_id uuid, p_amount_cents bigint	3741d115e67964abcc81f5d75b82d1bd
